performer,perf_time,score_time,attack,decay_rate,section
Li Yundi,135.58131519274377,109.80074807789914,0.20908567309379578,0.02536626680011977,华彩
Li Yundi,135.90639455782312,110.06401412912204,0.15530501306056976,0.008960021750681333,华彩
Li Yundi,136.34757369614513,110.42130377006744,0.2598985433578491,-0.14176687836879867,华彩
Li Yundi,136.55655328798187,110.59054623156788,0.18407246470451355,-0.036898972393828444,华彩
Li Yundi,136.81197278911566,110.79739812895731,0.14363929629325867,0.169959381037188,华彩
Li Yundi,137.16027210884354,111.07946889812472,0.18836072087287903,0.06159103077152394,华彩
Li Yundi,137.41569160997733,111.28632079551414,0.12592463195323944,-0.08770029244260512,华彩
Li Yundi,137.67111111111112,111.49317269290358,0.11902984231710434,-0.11163411654706579,华彩
Li Yundi,137.9265306122449,111.70002459029301,0.12262489646673203,-0.03925846503989305,华彩
Li Yundi,138.29804988662133,112.00090007740492,0.17271111905574799,-0.09990354701585602,华彩
Li Yundi,138.50702947845804,112.17014253890534,0.2577054798603058,-0.04373338592813524,华彩
Li Yundi,138.71600907029477,112.33938500040578,0.09970677644014359,0.05351407880880287,华彩
Li Yundi,138.9946485260771,112.56504161573972,0.12024683505296707,0.029091390570101808,华彩
Li Yundi,139.2732879818594,112.79069823107363,0.13842125236988068,-0.13806335887238674,华彩
Li Yundi,139.57514739229026,113.03515956435207,0.05329182744026184,-0.011547467511263676,华彩
Li Yundi,139.8073469387755,113.22320674379701,0.057455696165561676,0.10149804897992001,华彩
Li Yundi,140.2485260770975,113.58049638474237,0.042909733951091766,-0.03628352204714247,华彩
Li Yundi,140.48072562358277,113.76854356418733,0.04804981127381325,-0.022379762469881825,华彩
Li Yundi,141.10766439909298,114.27627094868866,0.7285101413726807,-0.04274218160844612,华彩
Li Yundi,141.40952380952382,114.52073228196708,0.5527513027191162,-0.04826441795557911,华彩
Li Yundi,141.99002267573695,114.99085023057941,0.04073263332247734,0.06174272169801043,华彩
Li Yundi,142.31510204081633,115.25411628180233,0.03604092448949814,-0.032542559154080664,华彩
Li Yundi,142.8259410430839,115.6678200765812,0.3196030259132385,-0.06235038283648465,华彩
Li Yundi,143.22068027210884,115.98750028163758,0.09293258935213089,0.030958131401348506,华彩
Li Yundi,143.52253968253967,116.231961614916,0.05089347064495087,0.011416533084229739,华彩
Li Yundi,143.77795918367346,116.43881351230543,0.15245448052883148,0.02977432836814842,华彩
Li Yundi,143.9869387755102,116.60805597380588,0.153082937002182,0.0622384847702051,华彩
Li Yundi,144.26557823129252,116.83371258913981,0.10110490024089813,0.0029661484404641656,华彩
Li Yundi,144.49777777777777,117.02175976858474,0.07171601057052612,-0.03712821089720819,华彩
Li Yundi,144.72997732426305,117.2098069480297,0.11391089856624603,-0.04796750554305618,华彩
Li Yundi,145.0550566893424,117.47307299925258,0.2221095710992813,-0.054456898169519256,华彩
Li Yundi,145.38013605442177,117.73633905047551,0.15425008535385132,-0.024821963347676498,华彩
Li Yundi,145.63555555555556,117.94319094786493,0.19237452745437622,0.024007353886190685,华彩
Li Yundi,145.91419501133788,118.16884756319888,0.1407797932624817,-0.000594734433434496,华彩
Li Yundi,146.16961451247167,118.37569946058831,0.18280914425849915,0.02181412571644614,华彩
Li Yundi,146.40181405895692,118.56374664003323,0.2667233347892761,-0.003759670744329923,华彩
Li Yundi,146.6572335600907,118.77059853742267,0.19486212730407715,0.05025205600759363,华彩
Li Yundi,146.9126530612245,118.9774504348121,0.22986358404159546,-0.0447993323632545,华彩
Li Yundi,147.16807256235828,119.18430233220153,0.18856844305992126,0.010659875943019868,华彩
Li Yundi,147.42349206349206,119.39115422959095,0.14655302464962006,0.0643468949419912,华彩
Li Yundi,147.67891156462585,119.5980061269804,0.14823651313781738,-0.041674221620269236,华彩
Li Yundi,147.95755102040818,119.82366274231433,0.10137369483709335,-0.010465567834216927,华彩
Li Yundi,148.3522902494331,120.14334294737071,0.04442605376243591,-0.0013754532233178907,华彩
Li Yundi,148.58448979591836,120.33139012681563,0.2722904086112976,0.004935337915412673,华彩
Li Yundi,149.90802721088434,121.40325904965178,0.8032460808753967,-0.015456198718766245,华彩
Li Yundi,150.23310657596372,121.66652510087471,0.49664947390556335,-0.016111235413518443,华彩
Li Yundi,150.79038548752834,122.11783833154256,0.035406991839408875,-0.0024644957136388257,华彩
Li Yundi,151.04580498866213,122.32469022893198,0.5812282562255859,-0.016676107952662274,华彩
Li Yundi,151.69596371882085,122.8512223313778,0.047794003039598465,0.005581047662417405,华彩
Li Yundi,151.97460317460317,123.07687894671174,0.23415756225585938,-0.0050999433710785524,华彩
Li Yundi,152.3461224489796,123.37775443382364,0.1650301218032837,-0.013147064714758015,华彩
Li Yundi,152.57832199546485,123.56580161326858,0.03651193156838417,0.0031282089025808086,华彩
Li Yundi,152.78730158730158,123.73504407476902,0.13115519285202026,0.07971949945613233,华彩
Li Yundi,153.04272108843537,123.94189597215845,0.20565824210643768,0.002597144430183107,华彩
Li Yundi,153.4374603174603,124.26157617721483,0.16911175847053528,-0.056030308678600704,华彩
Li Yundi,153.73931972789114,124.50603751049326,0.19927573204040527,-0.04299185502532053,华彩
Li Yundi,153.97151927437642,124.69408468993821,0.19416865706443787,-0.02066031922822731,华彩
Li Yundi,154.2965986394558,124.95735074116112,0.042311232537031174,-0.007188390623014128,华彩
Li Yundi,154.73777777777778,125.3146403821065,0.19703403115272522,-0.010904557973390185,华彩
Li Yundi,155.06285714285715,125.57790643332942,0.24397358298301697,0.003898810030023014,华彩
Li Yundi,155.43437641723355,125.8787819204413,0.2078903317451477,0.02321499234767543,华彩
Li Yundi,155.80589569160998,126.17965740755321,0.10048006474971771,-0.012486329478633706,华彩
Li Yundi,156.06131519274376,126.38650930494263,0.08878633379936218,-0.02033898394984135,华彩
Li Yundi,156.31673469387755,126.59336120233208,0.1214037835597992,-0.016816635047689484,华彩
Li Yundi,156.57215419501134,126.8002130997215,0.1445881426334381,-0.004438512678461846,华彩
Li Yundi,156.82757369614512,127.00706499711093,0.07528317719697952,-0.0019534656644282222,华彩
Li Yundi,157.0829931972789,127.21391689450037,0.12769660353660583,0.05195154492412257,华彩
Li Yundi,157.3151927437642,127.40196407394532,0.07198583334684372,-0.016809346959689716,华彩
Li Yundi,157.57061224489797,127.60881597133475,0.22964225709438324,-0.007789504013544501,华彩
Li Yundi,157.80281179138322,127.79686315077967,0.06215405836701393,-0.01163406748219131,华彩
Li Yundi,158.03501133786847,127.98491033022461,0.03636583685874939,-0.00225261592845527,华彩
Li Yundi,158.36009070294784,128.24817638144754,0.049179766327142715,0.022981226692309065,华彩
Li Yundi,158.73160997732427,128.54905186855942,0.5330249667167664,-0.015827753333041983,华彩
Li Yundi,158.96380952380952,128.73709904800435,0.11934540420770645,-0.012244561298757615,华彩
Li Yundi,159.17278911564625,128.9063415095048,0.44357866048812866,-0.029277549924699997,华彩
Li Yundi,159.52108843537414,129.18841227867222,0.4179920256137848,-0.005465071637900109,华彩
Li Yundi,159.82294784580498,129.4328736119506,0.4922841191291809,0.03483899206457863,华彩
Li Yundi,160.1015873015873,129.65853022728456,0.41656482219696045,0.03851970402592997,华彩
Li Yundi,160.40344671201814,129.90299156056298,0.5907119512557983,-0.024956851348179043,华彩
Li Yundi,160.68208616780046,130.1286481758969,0.5167968273162842,-0.05164096737644286,尾声
Li Yundi,160.96072562358276,130.35430479123082,0.4696744680404663,-0.002834790007000267,尾声
Li Yundi,161.2625850340136,130.59876612450924,0.3684060573577881,0.01593298392208453,尾声
Li Yundi,161.56444444444443,130.84322745778766,0.15724024176597595,0.051865483555957326,尾声
Li Yundi,161.8895238095238,131.1064935090106,0.17298461496829987,-0.008982221925180056,尾声
Li Yundi,162.19138321995464,131.35095484228898,0.2979835271835327,-0.0025374158667546003,尾声
Li Yundi,162.51646258503402,131.6142208935119,0.32778602838516235,-0.01967802907074656,尾声
Li Yundi,162.88798185941044,131.91509638062382,0.31529298424720764,-0.039175349752440525,尾声
Li Yundi,163.1201814058957,132.10314356006876,0.15605634450912476,-0.010505933437343627,尾声
Li Yundi,163.49170068027212,132.40401904718067,0.05516874045133591,-0.010590684826183862,尾声
Li Yundi,163.79356009070295,132.64848038045906,0.08984634280204773,-0.013736828293531287,尾声
Li Yundi,164.04897959183674,132.8553322778485,0.03207709640264511,0.0029973120774684503,尾声
Li Yundi,165.14031746031745,133.7391540212397,0.2553286850452423,0.04312711689635762,尾声
Li Yundi,165.4421768707483,133.98361535451815,0.1657169610261917,-0.015857667631280492,尾声
Li Yundi,165.9530158730159,134.397319149297,0.22535115480422974,-0.026070470812555865,尾声
Li Yundi,166.18521541950113,134.58536632874194,0.05226372182369232,-0.010440579387704929,尾声
Li Yundi,166.57995464852607,134.90504653379833,0.02689584344625473,-0.0031713193266114104,尾声
Li Yundi,168.2053514739229,136.22137678991288,0.022849053144454956,0.0013358387036532804,尾声
Li Yundi,168.5536507936508,136.5034475590803,0.19928541779518127,-0.01023962469162143,尾声
Li Yundi,168.87873015873015,136.76671361030319,0.03411135822534561,0.0015812589253982878,尾声
Li Yundi,169.5288888888889,137.29324571274904,0.3447536528110504,-0.022021158792995262,尾声
Li Yundi,169.7843083900227,137.50009761013848,0.12889602780342102,-0.02063540359813487,尾声
Li Yundi,170.4344671201814,138.02662971258428,0.35340410470962524,-0.028807296234845126,尾声
Li Yundi,170.6898866213152,138.23348160997372,0.03280732408165932,-0.0019497732751005974,尾声
Li Yundi,171.5722448979592,138.9480608918645,0.4486682116985321,-0.011111324374724063,尾声
Li Yundi,172.08308390022677,139.36176468664334,0.02689274400472641,-0.0040084973420562164,尾声
Li Yundi,172.756462585034,139.90710150703364,0.4813230037689209,-0.01479513019830847,尾声
Li Yundi,173.08154195011338,140.17036755825657,0.2860715985298157,-0.013082127748020865,尾声
Li Yundi,174.08,140.97897042986983,0.29568299651145935,-0.02242973315560448,尾声
Li Yundi,174.3354195011338,141.18582232725925,0.03270050138235092,-0.007532915185493039,尾声
Li Yundi,174.68371882086169,141.46789309642665,0.029016558080911636,0.001161504079050246,尾声
Li Yundi,175.403537414966,142.05083935270596,0.02428952418267727,0.010511896027765033,尾声
Li Yundi,176.00725623582767,142.5397620192628,0.21907100081443787,0.0008255042303062512,尾声
Li Yundi,176.28589569160997,142.7654186345967,0.08475892245769501,-0.0188615039405704,尾声
Li Yundi,176.54131519274375,142.97227053198614,0.14435124397277832,0.011949459269544606,尾声
Li Yundi,176.79673469387754,143.17912242937558,0.21904133260250092,-0.011408211480556927,尾声
Li Yundi,177.0985941043084,143.423583762654,0.3837564289569855,-0.00769754738030315,尾声
Li Yundi,177.7255328798186,143.93131114715533,0.4666414260864258,-0.001229144027092843,尾声
Li Yundi,177.95773242630386,144.11935832660026,0.03622894734144211,-0.0029241930519674497,尾声
Li Yundi,178.37569160997734,144.45784324960118,0.03474798426032066,-0.00012575419532367957,尾声
Li Yundi,180.07074829931972,145.8305876595492,0.022581957280635834,-0.006467387026987126,尾声
Li Yundi,180.4887074829932,146.1690725825501,0.024882670491933823,-0.0012857475724104006,尾声
Li Yundi,184.45931972789117,149.38467935105854,0.021700307726860046,-0.0005036012822756675,尾声
Li Yundi,185.2952380952381,150.0616491970603,0.01661796309053898,-0.0007913802178904917,尾声
Li Yundi,186.9902947845805,151.43439360700836,0.03877268731594086,0.0010628137175672234,尾声
Shen Wenyu,0.06965986394557823,0.052299402905627186,0.1793435961008072,0.07950467764885616,A段 主题
Shen Wenyu,0.9752380952380952,0.7321916406787806,0.06469720602035522,0.056932721133762236,A段 主题
Shen Wenyu,1.3235374149659864,0.9936886552069166,0.02408348210155964,0.0054362150876841025,A段 主题
Shen Wenyu,2.136235827664399,1.6038483557725671,0.5594645738601685,-0.02793097855828818,A段 主题
Shen Wenyu,2.36843537414966,1.7781796987913245,0.046185702085494995,-0.07217057229809143,A段 主题
Shen Wenyu,2.647074829931973,1.9873773104138333,0.21522407233715057,0.09435625036076088,A段 主题
Shen Wenyu,2.8560544217687074,2.144275519130715,0.25855159759521484,-0.06501164248220448,A段 主题
Shen Wenyu,3.1346938775510202,2.3534731307532235,0.4158616065979004,-0.06119747067714343,A段 主题
Shen Wenyu,3.4133333333333336,2.5626707423757327,0.17520304024219513,-0.0013685141766472957,A段 主题
Shen Wenyu,3.622312925170068,2.7195689510926138,0.125766783952713,0.0014296895187726473,A段 主题
Shen Wenyu,3.9706122448979593,2.98106596562075,0.12846225500106812,0.03372480487087159,A段 主题
Shen Wenyu,4.179591836734694,3.1379641743376316,0.14892064034938812,0.07337882971114595,A段 主题
Shen Wenyu,4.551111111111111,3.416894323167643,0.06961935013532639,-0.018890569390350716,A段 主题
Shen Wenyu,4.829750566893424,3.626091934790152,0.11201471090316772,-0.057994516555481816,A段 主题
Shen Wenyu,5.131609977324263,3.8527226807145367,0.2764740288257599,0.026444089235155843,A段 主题
Shen Wenyu,5.38702947845805,4.04448715803517,0.16915246844291687,-0.08236970843427115,A段 主题
Shen Wenyu,5.688888888888889,4.271117903959554,0.19420403242111206,-0.01392949743603822,A段 主题
Shen Wenyu,5.9675283446712015,4.480315515582062,0.22575131058692932,-0.11536856081875156,A段 主题
Shen Wenyu,6.246167800453515,4.689513127204571,0.2536901533603668,-0.11055235390813321,A段 主题
Shen Wenyu,6.524807256235827,4.89871073882708,0.18083155155181885,-0.006231708448467546,A段 主题
Shen Wenyu,6.8034467120181406,5.107908350449589,0.21962526440620422,-0.09484070014877943,A段 主题
Shen Wenyu,7.128526077097506,5.35197223067585,0.19582854211330414,0.09147825276158983,A段 主题
Shen Wenyu,7.430385487528345,5.578602976600234,0.14591269195079803,-0.016559173855057452,A段 主题
Shen Wenyu,7.732244897959184,5.805233722524618,0.22278589010238647,-0.020351564717202564,A段 主题
Shen Wenyu,8.080544217687075,6.066730737052755,0.1072508841753006,0.13108585749250778,A段 主题
Shen Wenyu,8.452063492063493,6.345660885882767,0.03958318009972572,-0.11158600614180612,A段 主题
Shen Wenyu,8.730702947845804,6.554858497505275,0.07329394668340683,-0.00589700694035855,A段 主题
Shen Wenyu,9.1718820861678,6.8860880492409136,0.6289663314819336,-0.12410601452756964,A段 主题
Shen Wenyu,9.496961451247165,7.130151929467173,0.709215521812439,-0.08939648432715329,A段 主题
Shen Wenyu,9.729160997732427,7.304483272485931,0.037964336574077606,-0.04045939831485157,A段 主题
Shen Wenyu,9.93814058956916,7.461381481202812,0.08357729017734528,0.015082857953530036,A段 主题
Shen Wenyu,10.147120181405896,7.618279689919694,0.6125991940498352,-0.10910472528848913,A段 主题
Shen Wenyu,10.681179138321996,8.019241778862837,0.24490612745285034,0.02277247717756836,A段 主题
Shen Wenyu,11.145578231292516,8.36790446490035,0.5339228510856628,-0.13445596564451986,A段 主题
Shen Wenyu,11.42421768707483,8.57710207652286,0.2248261272907257,0.08213946339310496,A段 主题
Shen Wenyu,11.633197278911565,8.734000285239741,0.21318140625953674,-0.0732672472622653,A段 主题
Shen Wenyu,11.95827664399093,8.978064165466002,0.17252275347709656,-0.0019157708720740634,A段 主题
Shen Wenyu,12.213696145124716,9.169828642786634,0.13047908246517181,0.12518465155153533,A段 主题
Shen Wenyu,12.49233560090703,9.379026254409142,0.19794785976409912,0.07597843987241502,A段 主题
Shen Wenyu,12.747755102040816,9.570790731729776,0.15523570775985718,-0.0883165189407009,A段 主题
Shen Wenyu,12.956734693877552,9.727688940446658,0.16227665543556213,-0.20791509778064204,A段 主题
Shen Wenyu,13.165714285714285,9.884587149163538,0.09763406962156296,-0.049443808075011475,A段 主题
Shen Wenyu,13.421133786848072,10.076351626484172,0.20228877663612366,0.053475615504794405,A段 主题
Shen Wenyu,13.769433106575963,10.337848641012307,0.16189196705818176,0.08430206235061632,A段 主题
Shen Wenyu,14.048072562358277,10.547046252634816,0.14469583332538605,0.02883846500481013,A段 主题
Shen Wenyu,14.32671201814059,10.756243864257327,0.17845390737056732,-0.057903945344151,A段 主题
Shen Wenyu,14.675011337868481,11.017740878785462,0.16999554634094238,-0.08080652946773625,A段 主题
Shen Wenyu,14.97687074829932,11.244371624709846,0.3158336579799652,-0.013603318075183779,A段 主题
Shen Wenyu,15.209070294784581,11.418702967728604,0.09991253912448883,-0.05402993706411507,A段 主题
Shen Wenyu,15.487709750566893,11.627900579351111,0.22568446397781372,-0.024297886147905956,A段 主题
Shen Wenyu,15.696689342403628,11.784798788067993,0.051655203104019165,0.010279163052473448,A段 主题
Shen Wenyu,15.905668934240364,11.941696996784875,0.7167049646377563,-0.06515699408282671,A段 主题
Shen Wenyu,16.23074829931973,12.185760877011136,0.1811743527650833,0.020772362449861245,A段 主题
Shen Wenyu,16.579047619047618,12.44725789153927,0.03520321846008301,0.14568836963917417,A段 主题
Shen Wenyu,16.834467120181404,12.639022368859903,0.4351721405982971,-0.05598307971013128,A段 主题
Shen Wenyu,17.159546485260773,12.883086249086166,0.38077419996261597,-0.04499898973335802,A段 主题
Shen Wenyu,17.438185941043084,13.092283860708674,0.6375168561935425,-0.13848100998075097,A段 主题
Shen Wenyu,17.716825396825396,13.301481472331181,0.5076661109924316,-0.023588006752106594,A段 主题
Shen Wenyu,17.925804988662133,13.458379681048065,0.11562862992286682,0.08033959620661335,A段 主题
Shen Wenyu,18.18122448979592,13.650144158368697,0.11523596942424774,0.07535849281339324,A段 主题
Shen Wenyu,18.413424036281178,13.824475501387454,0.12678100168704987,-0.014934679165889975,A段 主题
Shen Wenyu,18.692063492063493,14.033673113009964,0.09869831800460815,-0.05950653685431461,A段 主题
Shen Wenyu,18.99392290249433,14.260303858934346,0.10874844342470169,0.18716509785008384,A段 主题
Shen Wenyu,19.249342403628116,14.452068336254978,0.08452673256397247,0.03146274202663335,A段 主题
Shen Wenyu,19.551201814058956,14.678699082179364,0.06892778724431992,-0.024270977974083504,A段 主题
Shen Wenyu,19.87628117913832,14.922762962405624,0.07781911641359329,0.06544027573909261,A段 主题
Shen Wenyu,20.108480725623583,15.097094305424383,0.029839299619197845,-0.039428492573279066,A段 主题
Shen Wenyu,20.36390022675737,15.288858782745015,0.28168991208076477,-0.003896345970133554,A段 主题
Shen Wenyu,20.619319727891156,15.480623260065649,0.12135018408298492,-0.02031589660873579,A段 主题
Shen Wenyu,20.82829931972789,15.637521468782529,0.2846449613571167,-0.15020590699350578,A段 主题
Shen Wenyu,21.106938775510205,15.84671908040504,0.04678529500961304,-0.026473068737686845,A段 主题
Shen Wenyu,21.455238095238094,16.108216094933173,0.5081371665000916,0.0028564243621076457,A段 主题
Shen Wenyu,21.73387755102041,16.317413706555683,0.04220665246248245,-0.030001439199622833,A段 主题
Shen Wenyu,22.151836734693877,16.631210123989447,0.07550167292356491,-0.027629761143543874,A段 主题
Shen Wenyu,22.6162358276644,16.97987281002696,0.15798817574977875,-0.02652099483384518,A段 主题
Shen Wenyu,22.84843537414966,17.15420415304572,0.24966071546077728,0.15734862668068672,A段 主题
Shen Wenyu,23.127074829931974,17.36340176466823,0.143551766872406,-0.0032613180337648373,A段 主题
Shen Wenyu,23.336054421768708,17.52029997338511,0.12206467986106873,-0.014371388533618298,A段 主题
Shen Wenyu,23.591473922902495,17.712064450705743,0.03856782242655754,-0.072681686742726,A段 主题
Shen Wenyu,23.870113378684806,17.92126206232825,0.06630127876996994,-0.031251291261469305,A段 主题
Shen Wenyu,24.171972789115646,18.147892808252635,0.05551100894808769,-0.0012491644838519278,A段 主题
Shen Wenyu,24.38095238095238,18.304791016969517,0.06401575356721878,-0.004982409075182659,A段 主题
Shen Wenyu,24.729251700680273,18.566288031497653,0.06576947867870331,-0.006591424664748047,A段 主题
Shen Wenyu,25.054331065759637,18.810351911723913,0.06628654897212982,-0.00047981460511437035,A段 主题
Shen Wenyu,25.63482993197279,19.246180269270805,0.07878528535366058,-0.0005924589800088143,A段 主题
Shen Wenyu,25.913469387755104,19.455377880893316,0.061247847974300385,-0.00802097798100476,A段 主题
Shen Wenyu,26.192108843537415,19.664575492515823,0.08196667581796646,-0.0027431263106336696,A段 主题
Shen Wenyu,26.470748299319727,19.87377310413833,0.0821753516793251,-0.0011162728469571448,A段 主题
Shen Wenyu,26.888707482993198,20.187569521572097,0.5149977207183838,-0.1496845318797568,A段 主题
Shen Wenyu,27.190566893424037,20.41420026749648,0.0420345775783062,-0.04547318840195658,A段 主题
Shen Wenyu,27.654965986394558,20.762862953533993,0.24972863495349884,-0.042443312941031756,A段 主题
Shen Wenyu,27.910385487528345,20.95462743085463,0.20255617797374725,-0.03946581564377993,A段 主题
Shen Wenyu,28.142585034013607,21.128958773873386,0.1395968496799469,-0.05932106842010398,A段 主题
Shen Wenyu,28.398004535147393,21.320723251194018,0.23159685730934143,-0.03459792578723863,A段 主题
Shen Wenyu,28.63020408163265,21.495054594212775,0.1421656310558319,-0.043743618425651214,A段 主题
Shen Wenyu,28.93206349206349,21.72168534013716,0.08999121934175491,0.008199552848964233,A段 主题
Shen Wenyu,29.210702947845807,21.93088295175967,0.03559674322605133,-0.048352340081692084,A段 主题
Shen Wenyu,29.53578231292517,22.17494683198593,0.042444877326488495,0.11630042763499658,A段 主题
Shen Wenyu,29.930521541950114,22.471310115117817,0.2635315954685211,-0.04131501082156319,A段 主题
Shen Wenyu,30.162721088435376,22.645641458136573,0.11166826635599136,-0.053850504991714836,A段 主题
Shen Wenyu,30.418140589569163,22.83740593545721,0.12728503346443176,-0.02580228865554091,A段 主题
Shen Wenyu,30.65034013605442,23.011737278475962,0.09856755286455154,-0.03931423239009746,A段 主题
Shen Wenyu,30.928979591836736,23.220934890098473,0.08270875364542007,0.06694710100418888,A段 主题
Shen Wenyu,31.230839002267572,23.447565636022855,0.03076663240790367,-0.07324759590119356,A段 主题
Shen Wenyu,31.648798185941043,23.76136205345662,0.059265363961458206,0.18235333345728577,A段 主题
Shen Wenyu,32.02031746031746,24.04029220228663,0.44162508845329285,0.005363709988159825,A段 主题
Shen Wenyu,32.25251700680272,24.21462354530539,0.3314658999443054,-0.06869277749501634,A段 主题
Shen Wenyu,32.507936507936506,24.40638802262602,0.3030516803264618,-0.15541294660579294,A段 主题
Shen Wenyu,32.74013605442177,24.58071936564478,0.25924521684646606,-0.052924774809071096,A段 主题
Shen Wenyu,33.08843537414966,24.842216380172918,0.2707608640193939,-0.16545677176509344,A段 主题
Shen Wenyu,33.85469387755102,25.417509812134817,0.22418645024299622,-0.0023409051209455356,A段 主题
Shen Wenyu,34.08689342403628,25.591841155153574,0.19769585132598877,-0.012111694968552909,A段 主题
Shen Wenyu,34.319092970521545,25.76617249817233,0.20400163531303406,0.002649388898134931,A段 主题
Shen Wenyu,34.5512925170068,25.940503841191084,0.29036661982536316,-0.03134397247777087,A段 主题
Shen Wenyu,34.76027210884354,26.097402049907966,0.14249978959560394,-0.10662659487934431,A段 主题
Shen Wenyu,34.9924716553288,26.271733392926727,0.38619741797447205,-0.10127296172868228,A段 主题
Shen Wenyu,35.5265306122449,26.672695481869866,0.15073490142822266,-0.0003238568751839905,A段 主题
Shen Wenyu,35.735510204081635,26.82959369058675,0.39994460344314575,-0.1327752347151545,A段 主题
Shen Wenyu,35.99092970521542,27.021358167907383,0.4524553418159485,-0.08180795148291509,A段 主题
Shen Wenyu,36.22312925170068,27.19568951092614,0.36865895986557007,-0.12320280729909425,A段 主题
Shen Wenyu,36.45532879818594,27.370020853944894,0.25410181283950806,0.003605746860557702,A段 主题
Shen Wenyu,36.826848072562356,27.648951002774908,0.03441065177321434,0.0286991731627495,A段 主题
Shen Wenyu,37.1287074829932,27.875581748699293,0.2585475742816925,0.15484817768083306,A段 主题
Shen Wenyu,37.430566893424036,28.102212494623675,0.15126743912696838,-0.04881833078798081,A段 主题
Shen Wenyu,37.63954648526077,28.25911070334056,0.3648723363876343,-0.12072705571881669,A段 主题
Shen Wenyu,37.918185941043085,28.468308314963068,0.46846315264701843,-0.05875258657397353,A段 主题
Shen Wenyu,38.15038548752835,28.642639657981825,0.3963295519351959,-0.13537937047658485,A段 主题
Shen Wenyu,38.38258503401361,28.816971001000585,0.23581835627555847,-0.004309398900659293,A段 主题
Shen Wenyu,38.730884353741494,29.078468015528717,0.035893820226192474,-0.14038740209798561,A段 主题
Shen Wenyu,39.07918367346939,29.339965030056852,0.22071391344070435,0.1430373544280883,A段 主题
Shen Wenyu,39.381043083900224,29.566595775981238,0.10900239646434784,-0.051444861537675024,A段 主题
Shen Wenyu,39.59002267573696,29.72349398469812,0.31117987632751465,-0.09657540117586903,A段 主题
Shen Wenyu,39.82222222222222,29.897825327716877,0.3547308146953583,0.02948492392533808,A段 主题
Shen Wenyu,40.07764172335601,30.089589805037512,0.37273967266082764,-0.17633229890634536,A段 主题
Shen Wenyu,40.333061224489796,30.281354282358144,0.32851967215538025,-0.1446359637157002,A段 主题
Shen Wenyu,40.58848072562358,30.473118759678776,0.4196488857269287,-0.11634045040409546,A段 主题
Shen Wenyu,40.96,30.75204890850879,0.276732861995697,-0.08365232597498108,A段 主题
Shen Wenyu,41.308299319727894,31.013545923036926,0.0594041608273983,-0.00997464908323309,A段 主题
Shen Wenyu,41.56371882086168,31.205310400357558,0.07383570075035095,0.11077100705279007,A段 主题
Shen Wenyu,41.98167800453515,31.51910681779132,0.31068673729896545,-0.052447245207076776,A段 主题
Shen Wenyu,42.237097505668935,31.710871295111954,0.22519691288471222,-0.05875331426068441,A段 主题
Shen Wenyu,42.4692970521542,31.88520263813071,0.27204644680023193,-0.12895094787381822,A段 主题
Shen Wenyu,42.70149659863946,32.05953398114947,0.16923218965530396,-0.0698008017934626,A段 主题
Shen Wenyu,42.98013605442177,32.26873159277198,0.18506456911563873,-0.08293517830679774,A段 主题
Shen Wenyu,43.21233560090703,32.443062935790735,0.2238839566707611,-0.011054915285058085,A段 主题
Shen Wenyu,43.51419501133787,32.66969368171512,0.10795130580663681,0.03374313264430384,A段 主题
Shen Wenyu,43.95537414965986,33.000923233450756,0.4772602915763855,-0.0383272399631096,A段 主题
Shen Wenyu,44.18757369614512,33.17525457646951,0.4264024794101715,-0.11657853001452166,A段 主题
Shen Wenyu,44.46621315192744,33.38445218809203,0.22842608392238617,-0.09235696597897913,A段 主题
Shen Wenyu,44.95383219954648,33.75054800843141,0.16486747562885284,-0.06434421529775136,A段 主题
Shen Wenyu,45.186031746031745,33.92487935145017,0.19402708113193512,-0.07904852145657058,A段 主题
Shen Wenyu,45.44145124716553,34.116643828770805,0.10653945803642273,-0.006670625771221238,A段 主题
Shen Wenyu,45.65043083900227,34.27354203748769,0.32446935772895813,-0.16681999159118274,A段 主题
Shen Wenyu,45.905850340136055,34.46530651480832,0.48897692561149597,-0.034540885462774895,A段 主题
Shen Wenyu,46.13804988662132,34.639637857827076,0.3462127149105072,-0.05325810689100763,A段 主题
Shen Wenyu,46.41668934240363,34.84883546944958,0.2914825975894928,-0.08232697546191048,A段 主题
Shen Wenyu,46.9275283446712,35.232364424090854,0.2453300505876541,-0.0815910798337427,A段 主题
Shen Wenyu,47.18294784580499,35.424128901411486,0.2238154113292694,-0.002041894640569808,A段 主题
Shen Wenyu,47.4615873015873,35.63332651303399,0.11296813189983368,-0.0006904639121785314,A段 主题
Shen Wenyu,47.67056689342404,35.790224721750874,0.3406805396080017,-0.19229658792028204,A段 主题
Shen Wenyu,47.925986394557825,35.981989199071506,0.29246842861175537,-0.029186872234276958,A段 主题
Shen Wenyu,48.15818594104309,36.15632054209026,0.3137490749359131,-0.03631620038504479,A段 主题
Shen Wenyu,48.41360544217687,36.3480850194109,0.2681976556777954,-0.14954873140595734,A段 主题
Shen Wenyu,48.66902494331066,36.539849496731534,0.3525465130805969,-0.1254933339623676,A段 主题
Shen Wenyu,49.04054421768708,36.81877964556154,0.20314447581768036,-0.0840096975025517,A段 主题
Shen Wenyu,49.48172335600907,37.15000919729718,0.04251722991466522,-0.025087040899052226,A段 主题
